,vol,Date_utc
9263,0.038850243136905514,2020-10-21 20:00:00+00:00
9264,0.038890233318288246,2020-10-22 20:00:00+00:00
9265,0.03889097283765705,2020-10-23 20:00:00+00:00
9266,0.038790043814076816,2020-10-26 20:00:00+00:00
9267,0.03890470009439128,2020-10-27 20:00:00+00:00
9268,0.03898296734948209,2020-10-28 20:00:00+00:00
9269,0.03900566354964673,2020-10-29 20:00:00+00:00
9270,0.03899664674470945,2020-10-30 20:00:00+00:00
9271,0.03896743409212612,2020-11-02 21:00:00+00:00
9272,0.038905318705893206,2020-11-03 21:00:00+00:00
9273,0.03891309503697929,2020-11-04 21:00:00+00:00
9274,0.039177727942779295,2020-11-05 21:00:00+00:00
9275,0.03898148212888163,2020-11-06 21:00:00+00:00
9276,0.03891364468871634,2020-11-09 21:00:00+00:00
9277,0.03888253404915944,2020-11-10 21:00:00+00:00
9278,0.038907496673076164,2020-11-11 21:00:00+00:00
9279,0.03874255967611003,2020-11-12 21:00:00+00:00
9280,0.038722133070860046,2020-11-13 21:00:00+00:00
9281,0.038577051512471386,2020-11-16 21:00:00+00:00
9282,0.03869189445864893,2020-11-17 21:00:00+00:00
9283,0.0386727974382873,2020-11-18 21:00:00+00:00
9284,0.038665355102232665,2020-11-19 21:00:00+00:00
9285,0.03870994421171042,2020-11-20 21:00:00+00:00
9286,0.038699564119044245,2020-11-23 21:00:00+00:00
9287,0.038737293625270654,2020-11-24 21:00:00+00:00
9288,0.038740672084808546,2020-11-25 21:00:00+00:00
9289,0.039285431246273865,2020-11-27 21:00:00+00:00
9290,0.040216973925533375,2020-11-30 21:00:00+00:00
9291,0.040060863115449125,2020-12-01 21:00:00+00:00
9292,0.0399586330249625,2020-12-02 21:00:00+00:00
9293,0.03965917646692953,2020-12-03 21:00:00+00:00
9294,0.039694456075398954,2020-12-04 21:00:00+00:00
9295,0.03969385679049147,2020-12-07 21:00:00+00:00
9296,0.03969488245723852,2020-12-08 21:00:00+00:00
9297,0.03968683832582573,2020-12-09 21:00:00+00:00
9298,0.039687147263967236,2020-12-10 21:00:00+00:00
9299,0.03971729723370025,2020-12-11 21:00:00+00:00
9300,0.03992930626006876,2020-12-14 21:00:00+00:00
9301,0.039916543003819305,2020-12-15 21:00:00+00:00
9302,0.040056314509138484,2020-12-16 21:00:00+00:00
9303,0.040339465873623914,2020-12-17 21:00:00+00:00
9304,0.04030397847273159,2020-12-18 21:00:00+00:00
9305,0.03999476809862214,2020-12-21 21:00:00+00:00
9306,0.039995641170708876,2020-12-22 21:00:00+00:00
9307,0.03993716656224815,2020-12-23 21:00:00+00:00
9308,0.03989734315701789,2020-12-24 21:00:00+00:00
9309,0.040832273831540124,2020-12-28 21:00:00+00:00
9310,0.04064708833144608,2020-12-29 21:00:00+00:00
9311,0.04083928327425993,2020-12-30 21:00:00+00:00
9312,0.04083176786226521,2020-12-31 21:00:00+00:00
9313,0.041044431446084204,2021-01-04 21:00:00+00:00
9314,0.041362506529060615,2021-01-05 21:00:00+00:00
9315,0.04149659913330353,2021-01-06 21:00:00+00:00
9316,0.04171226137882902,2021-01-07 21:00:00+00:00
9317,0.04171429054485527,2021-01-08 21:00:00+00:00
9318,0.042720780394563014,2021-01-11 21:00:00+00:00
9319,0.042740368614198256,2021-01-12 21:00:00+00:00
9320,0.04282369986192737,2021-01-13 21:00:00+00:00
9321,0.043107631186926725,2021-01-14 21:00:00+00:00
9322,0.04353746865708453,2021-01-15 21:00:00+00:00
9323,0.04354991623331411,2021-01-19 21:00:00+00:00
9324,0.04363693977592463,2021-01-20 21:00:00+00:00
9325,0.04394542921823845,2021-01-21 21:00:00+00:00
9326,0.044044768137089074,2021-01-22 21:00:00+00:00
9327,0.04404345242837366,2021-01-25 21:00:00+00:00
9328,0.04415313102995419,2021-01-26 21:00:00+00:00
9329,0.04409629696927709,2021-01-27 21:00:00+00:00
9330,0.04411616922564417,2021-01-28 21:00:00+00:00
9331,0.04422867594124711,2021-01-29 21:00:00+00:00
9332,0.04426309084762242,2021-02-01 21:00:00+00:00
9333,0.04436839586402984,2021-02-02 21:00:00+00:00
9334,0.04440601008499683,2021-02-03 21:00:00+00:00
9335,0.04422103651788364,2021-02-04 21:00:00+00:00
9336,0.04421980391220909,2021-02-05 21:00:00+00:00
9337,0.045439260538291615,2021-02-08 21:00:00+00:00
9338,0.04553476663105025,2021-02-09 21:00:00+00:00
9339,0.04552563199771024,2021-02-10 21:00:00+00:00
9340,0.04563353790248248,2021-02-11 21:00:00+00:00
9341,0.04556731104127248,2021-02-12 21:00:00+00:00
9342,0.04555077496114905,2021-02-16 21:00:00+00:00
9343,0.04569313432453725,2021-02-17 21:00:00+00:00
9344,0.04569540507378645,2021-02-18 21:00:00+00:00
9345,0.045752859801951706,2021-02-19 21:00:00+00:00
9346,0.045805348609141434,2021-02-22 21:00:00+00:00
9347,0.045465208349612506,2021-02-23 21:00:00+00:00
9348,0.045477848963563744,2021-02-24 21:00:00+00:00
9349,0.04544653607440974,2021-02-25 21:00:00+00:00
9350,0.043005395317363054,2021-02-26 21:00:00+00:00
9351,0.042533069418519386,2021-03-01 21:00:00+00:00
9352,0.04207489727290903,2021-03-02 21:00:00+00:00
9353,0.0418888116697314,2021-03-03 21:00:00+00:00
9354,0.042026067066511325,2021-03-04 21:00:00+00:00
9355,0.040808466061272065,2021-03-05 21:00:00+00:00
9356,0.04088843009268046,2021-03-08 21:00:00+00:00
9357,0.04096896999365098,2021-03-09 21:00:00+00:00
9358,0.04081832751180322,2021-03-10 21:00:00+00:00
9359,0.04079738339164489,2021-03-11 21:00:00+00:00
9360,0.04082289325517093,2021-03-12 21:00:00+00:00
9361,0.04082282642174369,2021-03-15 20:00:00+00:00
9362,0.04071106708892488,2021-03-16 20:00:00+00:00
9363,0.04075071105573338,2021-03-17 20:00:00+00:00
9364,0.04064468910152013,2021-03-18 20:00:00+00:00
9365,0.040278149483599764,2021-03-19 20:00:00+00:00
9366,0.04049016512364534,2021-03-22 20:00:00+00:00
9367,0.04029774256212656,2021-03-23 20:00:00+00:00
9368,0.040307324793882666,2021-03-24 20:00:00+00:00
9369,0.040457089827016096,2021-03-25 20:00:00+00:00
9370,0.040470363607757305,2021-03-26 20:00:00+00:00
9371,0.04037483814459753,2021-03-29 20:00:00+00:00
9372,0.04038053413615852,2021-03-30 20:00:00+00:00
9373,0.04032385147488122,2021-03-31 20:00:00+00:00
9374,0.04023187122883377,2021-04-01 20:00:00+00:00
9375,0.04022896040541219,2021-04-05 20:00:00+00:00
9376,0.04010949517433493,2021-04-06 20:00:00+00:00
9377,0.04021905954939512,2021-04-07 20:00:00+00:00
9378,0.04021233718996346,2021-04-08 20:00:00+00:00
9379,0.04007371281655754,2021-04-09 20:00:00+00:00
9380,0.04008797214430757,2021-04-12 20:00:00+00:00
9381,0.04016481785327633,2021-04-13 20:00:00+00:00
9382,0.04019165468522323,2021-04-14 20:00:00+00:00
9383,0.03942846429678922,2021-04-15 20:00:00+00:00
9384,0.03948964207600501,2021-04-16 20:00:00+00:00
9385,0.04001745096519941,2021-04-19 20:00:00+00:00
9386,0.04001671298074418,2021-04-20 20:00:00+00:00
9387,0.04005921308460493,2021-04-21 20:00:00+00:00
9388,0.040168192253524526,2021-04-22 20:00:00+00:00
9389,0.04009148358430834,2021-04-23 20:00:00+00:00
9390,0.040240357807382755,2021-04-26 20:00:00+00:00
9391,0.03936127884087983,2021-04-27 20:00:00+00:00
9392,0.03936141600238006,2021-04-28 20:00:00+00:00
9393,0.03946246288309694,2021-04-29 20:00:00+00:00
9394,0.039617013196635936,2021-04-30 20:00:00+00:00
9395,0.03952419723459047,2021-05-03 20:00:00+00:00
9396,0.039663919585427386,2021-05-04 20:00:00+00:00
9397,0.039735936376189884,2021-05-05 20:00:00+00:00
9398,0.03975123029151451,2021-05-06 20:00:00+00:00
9399,0.039591049444264094,2021-05-07 20:00:00+00:00
9400,0.03968069819338889,2021-05-10 20:00:00+00:00
9401,0.039556221938854316,2021-05-11 20:00:00+00:00
9402,0.03962186373314421,2021-05-12 20:00:00+00:00
9403,0.0403023165008273,2021-05-13 20:00:00+00:00
9404,0.040328980125508895,2021-05-14 20:00:00+00:00
9405,0.04112273726628399,2021-05-17 20:00:00+00:00
9406,0.041153936842201054,2021-05-18 20:00:00+00:00
9407,0.04161814584096968,2021-05-19 20:00:00+00:00
9408,0.04161061611376022,2021-05-20 20:00:00+00:00
9409,0.042190185527594994,2021-05-21 20:00:00+00:00
9410,0.04259817849777408,2021-05-24 20:00:00+00:00
9411,0.042800721767321456,2021-05-25 20:00:00+00:00
9412,0.042830672153295356,2021-05-26 20:00:00+00:00
9413,0.04262260289932922,2021-05-27 20:00:00+00:00
9414,0.042963335385267275,2021-05-28 20:00:00+00:00
9415,0.04296095137396393,2021-06-01 20:00:00+00:00
9416,0.043063696671774294,2021-06-02 20:00:00+00:00
9417,0.04302747926262274,2021-06-03 20:00:00+00:00
9418,0.043159141048675555,2021-06-04 20:00:00+00:00
9419,0.04321828973349604,2021-06-07 20:00:00+00:00
9420,0.04352405051000504,2021-06-08 20:00:00+00:00
9421,0.04396835717664229,2021-06-09 20:00:00+00:00
9422,0.04388149103093222,2021-06-10 20:00:00+00:00
9423,0.04388219255423461,2021-06-11 20:00:00+00:00
9424,0.044029532294111114,2021-06-14 20:00:00+00:00
9425,0.044026370667205154,2021-06-15 20:00:00+00:00
9426,0.04409550163828525,2021-06-16 20:00:00+00:00
9427,0.04414169174745158,2021-06-17 20:00:00+00:00
9428,0.04433271697223905,2021-06-18 20:00:00+00:00
9429,0.044645604069744625,2021-06-21 20:00:00+00:00
9430,0.04464487209857898,2021-06-22 20:00:00+00:00
9431,0.044636710518612746,2021-06-23 20:00:00+00:00
9432,0.04473131881126704,2021-06-24 20:00:00+00:00
9433,0.045038666359325144,2021-06-25 20:00:00+00:00
9434,0.04521704503457385,2021-06-28 20:00:00+00:00
9435,0.045332579853788066,2021-06-29 20:00:00+00:00
9436,0.045443188740227236,2021-06-30 20:00:00+00:00
9437,0.045570978169170065,2021-07-01 20:00:00+00:00
9438,0.0455709230186316,2021-07-02 20:00:00+00:00
9439,0.045577725364765814,2021-07-06 20:00:00+00:00
9440,0.04557196880104575,2021-07-07 20:00:00+00:00
9441,0.0457000952227028,2021-07-08 20:00:00+00:00
9442,0.045687572408196035,2021-07-09 20:00:00+00:00
9443,0.04571352322981596,2021-07-12 20:00:00+00:00
9444,0.04507252287079897,2021-07-13 20:00:00+00:00
9445,0.04506668203659563,2021-07-14 20:00:00+00:00
9446,0.04513933722589992,2021-07-15 20:00:00+00:00
9447,0.045134238705651725,2021-07-16 20:00:00+00:00
9448,0.04520723133180963,2021-07-19 20:00:00+00:00
9449,0.04526666358125787,2021-07-20 20:00:00+00:00
9450,0.04539372026839286,2021-07-21 20:00:00+00:00
9451,0.045359483665689815,2021-07-22 20:00:00+00:00
9452,0.04535530717640183,2021-07-23 20:00:00+00:00
9453,0.04734859165179706,2021-07-26 20:00:00+00:00
9454,0.04741034276082549,2021-07-27 20:00:00+00:00
9455,0.04748483741489089,2021-07-28 20:00:00+00:00
9456,0.04750580181961181,2021-07-29 20:00:00+00:00
9457,0.04750013487383823,2021-07-30 20:00:00+00:00
9458,0.04750921425711182,2021-08-02 20:00:00+00:00
9459,0.047499744171644244,2021-08-03 20:00:00+00:00
9460,0.04751816609267502,2021-08-04 20:00:00+00:00
9461,0.04748164279045447,2021-08-05 20:00:00+00:00
9462,0.04757622286584134,2021-08-06 20:00:00+00:00
9463,0.047738976579912024,2021-08-09 20:00:00+00:00
9464,0.04775195448813775,2021-08-10 20:00:00+00:00
9465,0.04767238660717,2021-08-11 20:00:00+00:00
9466,0.04778298587112025,2021-08-12 20:00:00+00:00
9467,0.04782297088798165,2021-08-13 20:00:00+00:00
9468,0.04782229073237626,2021-08-16 20:00:00+00:00
9469,0.04783380427392759,2021-08-17 20:00:00+00:00
9470,0.047840218332254165,2021-08-18 20:00:00+00:00
9471,0.047758212118635256,2021-08-19 20:00:00+00:00
9472,0.047605287508332296,2021-08-20 20:00:00+00:00
9473,0.04759223420119553,2021-08-23 20:00:00+00:00
9474,0.04744719041482391,2021-08-24 20:00:00+00:00
9475,0.04742606713568806,2021-08-25 20:00:00+00:00
9476,0.047503562602314454,2021-08-26 20:00:00+00:00
9477,0.04752477669883795,2021-08-27 20:00:00+00:00
9478,0.04749528328018015,2021-08-30 20:00:00+00:00
9479,0.047548522432641946,2021-08-31 20:00:00+00:00
9480,0.04754827154976544,2021-09-01 20:00:00+00:00
9481,0.047553920569381354,2021-09-02 20:00:00+00:00
9482,0.04755960274877036,2021-09-03 20:00:00+00:00
9483,0.04778634427041451,2021-09-07 20:00:00+00:00
9484,0.04779082943550367,2021-09-08 20:00:00+00:00
9485,0.04776016608598377,2021-09-09 20:00:00+00:00
9486,0.0477571832693012,2021-09-10 20:00:00+00:00
9487,0.04778774189997488,2021-09-13 20:00:00+00:00
9488,0.04782888211048856,2021-09-14 20:00:00+00:00
9489,0.047844474825802806,2021-09-15 20:00:00+00:00
9490,0.04785897484289665,2021-09-16 20:00:00+00:00
9491,0.04784929308666283,2021-09-17 20:00:00+00:00
9492,0.048143375939401316,2021-09-20 20:00:00+00:00
9493,0.04823657406963409,2021-09-21 20:00:00+00:00
9494,0.04824539673189167,2021-09-22 20:00:00+00:00
9495,0.04827103714928931,2021-09-23 20:00:00+00:00
9496,0.04841816880732439,2021-09-24 20:00:00+00:00
9497,0.048418415697960134,2021-09-27 20:00:00+00:00
9498,0.048421456530180595,2021-09-28 20:00:00+00:00
9499,0.048415475973182284,2021-09-29 20:00:00+00:00
9500,0.04851802741233519,2021-09-30 20:00:00+00:00
9501,0.048918311414759504,2021-10-01 20:00:00+00:00
9502,0.04890766844177559,2021-10-04 20:00:00+00:00
9503,0.048915596921302464,2021-10-05 20:00:00+00:00
9504,0.04910378003750113,2021-10-06 20:00:00+00:00
9505,0.049005985378118185,2021-10-07 20:00:00+00:00
9506,0.04898347225372791,2021-10-08 20:00:00+00:00
9507,0.04904887920024723,2021-10-11 20:00:00+00:00
9508,0.049135912734317125,2021-10-12 20:00:00+00:00
9509,0.049090531243641065,2021-10-13 20:00:00+00:00
9510,0.04901106307110651,2021-10-14 20:00:00+00:00
9511,0.04912283433555777,2021-10-15 20:00:00+00:00
9512,0.04912466262508452,2021-10-18 20:00:00+00:00
9513,0.04918416091871559,2021-10-19 20:00:00+00:00
9514,0.04921417316112572,2021-10-20 20:00:00+00:00
9515,0.049364304109413094,2021-10-21 20:00:00+00:00
9516,0.04923179403618969,2021-10-22 20:00:00+00:00
9517,0.04923156117349751,2021-10-25 20:00:00+00:00
9518,0.049236118806342696,2021-10-26 20:00:00+00:00
9519,0.04934899665788707,2021-10-27 20:00:00+00:00
9520,0.04936818149282521,2021-10-28 20:00:00+00:00
9521,0.04935805522440136,2021-10-29 20:00:00+00:00
9522,0.04938099831086745,2021-11-01 20:00:00+00:00
9523,0.04937111187574473,2021-11-02 20:00:00+00:00
9524,0.0493046281073747,2021-11-03 20:00:00+00:00
9525,0.049343343860527536,2021-11-04 20:00:00+00:00
9526,0.04933568221396416,2021-11-05 20:00:00+00:00
9527,0.04953674758205884,2021-11-08 21:00:00+00:00
9528,0.049527042525886696,2021-11-09 21:00:00+00:00
9529,0.049525073874046394,2021-11-10 21:00:00+00:00
9530,0.049535658598916094,2021-11-11 21:00:00+00:00
9531,0.049098523358631026,2021-11-12 21:00:00+00:00
9532,0.04836253236818215,2021-11-15 21:00:00+00:00
9533,0.04854736954274194,2021-11-16 21:00:00+00:00
9534,0.048548102640227755,2021-11-17 21:00:00+00:00
9535,0.04863502696418486,2021-11-18 21:00:00+00:00
9536,0.04860733235864725,2021-11-19 21:00:00+00:00
9537,0.04867330847357373,2021-11-22 21:00:00+00:00
9538,0.04868860006253602,2021-11-23 21:00:00+00:00
9539,0.04866340382694799,2021-11-24 21:00:00+00:00
9540,0.04879664569504928,2021-11-26 21:00:00+00:00
9541,0.048913731942020575,2021-11-29 21:00:00+00:00
9542,0.04875886975367892,2021-11-30 21:00:00+00:00
9543,0.04876767450922327,2021-12-01 21:00:00+00:00
9544,0.04860035551386292,2021-12-02 21:00:00+00:00
9545,0.04845367254989937,2021-12-03 21:00:00+00:00
9546,0.04880282796488211,2021-12-06 21:00:00+00:00
9547,0.04883591802786496,2021-12-07 21:00:00+00:00
9548,0.0488161444300676,2021-12-08 21:00:00+00:00
9549,0.048992720465351414,2021-12-09 21:00:00+00:00
9550,0.04899787374762946,2021-12-10 21:00:00+00:00
9551,0.04827073772772435,2021-12-13 21:00:00+00:00
9552,0.04828960680886708,2021-12-14 21:00:00+00:00
9553,0.04814267673941749,2021-12-15 21:00:00+00:00
9554,0.04817693306379072,2021-12-16 21:00:00+00:00
9555,0.04804157465577154,2021-12-17 21:00:00+00:00
9556,0.04772538536707871,2021-12-20 21:00:00+00:00
9557,0.047622458440684634,2021-12-21 21:00:00+00:00
9558,0.047327971978841046,2021-12-22 21:00:00+00:00
9559,0.04739115976986271,2021-12-23 21:00:00+00:00
9560,0.046425011502161814,2021-12-27 21:00:00+00:00
9561,0.046616747799532066,2021-12-28 21:00:00+00:00
9562,0.04648899114736554,2021-12-29 21:00:00+00:00
9563,0.04618455441398923,2021-12-30 21:00:00+00:00
9564,0.04581084666349737,2021-12-31 21:00:00+00:00
9565,0.04578925806055545,2022-01-03 21:00:00+00:00
9566,0.04570547098262905,2022-01-04 21:00:00+00:00
9567,0.04545578306346444,2022-01-05 21:00:00+00:00
9568,0.04535867232825267,2022-01-06 21:00:00+00:00
9569,0.04540490003055297,2022-01-07 21:00:00+00:00
9570,0.045316083533404855,2022-01-10 21:00:00+00:00
9571,0.04534092127769955,2022-01-11 21:00:00+00:00
9572,0.045333611525175795,2022-01-12 21:00:00+00:00
9573,0.045211499827734196,2022-01-13 21:00:00+00:00
9574,0.04518563321063042,2022-01-14 21:00:00+00:00
9575,0.04508179930064482,2022-01-18 21:00:00+00:00
9576,0.04502974514143363,2022-01-19 21:00:00+00:00
9577,0.04504932760076909,2022-01-20 21:00:00+00:00
9578,0.04554416948707547,2022-01-21 21:00:00+00:00
9579,0.04425072463425795,2022-01-24 21:00:00+00:00
9580,0.044051139190282626,2022-01-25 21:00:00+00:00
9581,0.04391250802853648,2022-01-26 21:00:00+00:00
9582,0.04383641075733296,2022-01-27 21:00:00+00:00
9583,0.04401077186120529,2022-01-28 21:00:00+00:00
9584,0.044001683149891356,2022-01-31 21:00:00+00:00
9585,0.043759416908063085,2022-02-01 21:00:00+00:00
9586,0.04378604755387502,2022-02-02 21:00:00+00:00
9587,0.04365070511287879,2022-02-03 21:00:00+00:00
9588,0.04426983702504113,2022-02-04 21:00:00+00:00
9589,0.044034661957163074,2022-02-07 21:00:00+00:00
9590,0.04400066790049022,2022-02-08 21:00:00+00:00
9591,0.04400615215736748,2022-02-09 21:00:00+00:00
9592,0.043847555441896946,2022-02-10 21:00:00+00:00
9593,0.04380599672084949,2022-02-11 21:00:00+00:00
9594,0.04378358298610801,2022-02-14 21:00:00+00:00
9595,0.043699938070053845,2022-02-15 21:00:00+00:00
9596,0.043596871391582546,2022-02-16 21:00:00+00:00
9597,0.043834290367219815,2022-02-17 21:00:00+00:00
9598,0.043725217021901984,2022-02-18 21:00:00+00:00
9599,0.04373569940726121,2022-02-22 21:00:00+00:00
9600,0.043675402342384435,2022-02-23 21:00:00+00:00
9601,0.0436718747285794,2022-02-24 21:00:00+00:00
9602,0.04368257621119355,2022-02-25 21:00:00+00:00
9603,0.04392663217729631,2022-02-28 21:00:00+00:00
9604,0.04404591822622,2022-03-01 21:00:00+00:00
9605,0.0439785130266738,2022-03-02 21:00:00+00:00
9606,0.04405453280020329,2022-03-03 21:00:00+00:00
9607,0.044182923519472,2022-03-04 21:00:00+00:00
9608,0.044144079121528366,2022-03-07 21:00:00+00:00
9609,0.04416998038217522,2022-03-08 21:00:00+00:00
9610,0.044522715622004425,2022-03-09 21:00:00+00:00
9611,0.04455805555610703,2022-03-10 21:00:00+00:00
9612,0.0445588103524379,2022-03-11 21:00:00+00:00
9613,0.04432461524081281,2022-03-14 20:00:00+00:00
9614,0.044323344635187494,2022-03-15 20:00:00+00:00
9615,0.04436161263412461,2022-03-16 20:00:00+00:00
9616,0.0443600744421406,2022-03-17 20:00:00+00:00
9617,0.04439896550239974,2022-03-18 20:00:00+00:00
9618,0.044410923182282416,2022-03-21 20:00:00+00:00
9619,0.04438306992867979,2022-03-22 20:00:00+00:00
9620,0.044343464003327,2022-03-23 20:00:00+00:00
9621,0.04441555789127277,2022-03-24 20:00:00+00:00
9622,0.044384512777228324,2022-03-25 20:00:00+00:00
9623,0.04455816601132868,2022-03-28 20:00:00+00:00
9624,0.04454977507691909,2022-03-29 20:00:00+00:00
9625,0.044536569011936936,2022-03-30 20:00:00+00:00
9626,0.04455279625826869,2022-03-31 20:00:00+00:00
9627,0.04415201586700573,2022-04-01 20:00:00+00:00
9628,0.04415092745330988,2022-04-04 20:00:00+00:00
9629,0.04413159451455077,2022-04-05 20:00:00+00:00
9630,0.04414635881195106,2022-04-06 20:00:00+00:00
9631,0.04408517118772565,2022-04-07 20:00:00+00:00
9632,0.04391918254282273,2022-04-08 20:00:00+00:00
9633,0.04410475215982252,2022-04-11 20:00:00+00:00
9634,0.04411059149552458,2022-04-12 20:00:00+00:00
9635,0.04410551986307748,2022-04-13 20:00:00+00:00
9636,0.04385298963469253,2022-04-14 20:00:00+00:00
9637,0.04387417031467541,2022-04-18 20:00:00+00:00
9638,0.043764082795297574,2022-04-19 20:00:00+00:00
9639,0.04365594391351612,2022-04-20 20:00:00+00:00
9640,0.04364172252531363,2022-04-21 20:00:00+00:00
9641,0.04368936117111557,2022-04-22 20:00:00+00:00
9642,0.04365568868687252,2022-04-25 20:00:00+00:00
9643,0.04374920047046259,2022-04-26 20:00:00+00:00
9644,0.04368813829135976,2022-04-27 20:00:00+00:00
9645,0.04316031879142285,2022-04-28 20:00:00+00:00
9646,0.043187253773249806,2022-04-29 20:00:00+00:00
9647,0.04251555458744796,2022-05-02 20:00:00+00:00
