,vol,Date_utc
8399,0.032945395006452736,2020-07-01 20:00:00+00:00
8400,0.03318279327098961,2020-07-02 20:00:00+00:00
8401,0.033166722437302995,2020-07-06 20:00:00+00:00
8402,0.03322467856298434,2020-07-07 20:00:00+00:00
8403,0.03331040901140532,2020-07-08 20:00:00+00:00
8404,0.03331797896415277,2020-07-09 20:00:00+00:00
8405,0.033232315170721186,2020-07-10 20:00:00+00:00
8406,0.03379079184978821,2020-07-13 20:00:00+00:00
8407,0.03381389660743252,2020-07-14 20:00:00+00:00
8408,0.03384969311187985,2020-07-15 20:00:00+00:00
8409,0.03369968133532429,2020-07-16 20:00:00+00:00
8410,0.03361830866451685,2020-07-17 20:00:00+00:00
8411,0.03359663540197991,2020-07-20 20:00:00+00:00
8412,0.03309378259752965,2020-07-21 20:00:00+00:00
8413,0.03309230031197879,2020-07-22 20:00:00+00:00
8414,0.03316260197118614,2020-07-23 20:00:00+00:00
8415,0.03325408456727801,2020-07-24 20:00:00+00:00
8416,0.03323106346309629,2020-07-27 20:00:00+00:00
8417,0.03317072928023186,2020-07-28 20:00:00+00:00
8418,0.03332950475379654,2020-07-29 20:00:00+00:00
8419,0.033222095953446586,2020-07-30 20:00:00+00:00
8420,0.03322437087323505,2020-07-31 20:00:00+00:00
8421,0.033302756761956716,2020-08-03 20:00:00+00:00
8422,0.03329180780030894,2020-08-04 20:00:00+00:00
8423,0.03330331426709993,2020-08-05 20:00:00+00:00
8424,0.03347701994961142,2020-08-06 20:00:00+00:00
8425,0.033670612178276056,2020-08-07 20:00:00+00:00
8426,0.03372548740785299,2020-08-10 20:00:00+00:00
8427,0.03379343590513505,2020-08-11 20:00:00+00:00
8428,0.033775831881045666,2020-08-12 20:00:00+00:00
8429,0.03380912552324419,2020-08-13 20:00:00+00:00
8430,0.03379697910451109,2020-08-14 20:00:00+00:00
8431,0.03386508793943217,2020-08-17 20:00:00+00:00
8432,0.033860875720933235,2020-08-18 20:00:00+00:00
8433,0.033870716223751596,2020-08-19 20:00:00+00:00
8434,0.03388032116404645,2020-08-20 20:00:00+00:00
8435,0.03110319853618061,2020-08-21 20:00:00+00:00
8436,0.0310931855189921,2020-08-24 20:00:00+00:00
8437,0.03107377321230047,2020-08-25 20:00:00+00:00
8438,0.031006061832468245,2020-08-26 20:00:00+00:00
8439,0.030998381586098578,2020-08-27 20:00:00+00:00
8440,0.030988574194354926,2020-08-28 20:00:00+00:00
8441,0.03103426758076384,2020-08-31 20:00:00+00:00
8442,0.033579522789066,2020-09-01 20:00:00+00:00
8443,0.033588552121349056,2020-09-02 20:00:00+00:00
8444,0.034123750477493,2020-09-03 20:00:00+00:00
8445,0.03486451253256497,2020-09-04 20:00:00+00:00
8446,0.035036064654255655,2020-09-08 20:00:00+00:00
8447,0.03492928530429307,2020-09-09 20:00:00+00:00
8448,0.03499006543738371,2020-09-10 20:00:00+00:00
8449,0.035101741526674855,2020-09-11 20:00:00+00:00
8450,0.03505842125686227,2020-09-14 20:00:00+00:00
8451,0.03505017573378583,2020-09-15 20:00:00+00:00
8452,0.035075490829054895,2020-09-16 20:00:00+00:00
8453,0.03510561251885887,2020-09-17 20:00:00+00:00
8454,0.0350856751424462,2020-09-18 20:00:00+00:00
8455,0.0352141121953723,2020-09-21 20:00:00+00:00
8456,0.03518376190727015,2020-09-22 20:00:00+00:00
8457,0.035179246286176837,2020-09-23 20:00:00+00:00
8458,0.03522069243382455,2020-09-24 20:00:00+00:00
8459,0.035298023268038096,2020-09-25 20:00:00+00:00
8460,0.0352857723409451,2020-09-28 20:00:00+00:00
8461,0.03528801337989751,2020-09-29 20:00:00+00:00
8462,0.035286941981972485,2020-09-30 20:00:00+00:00
8463,0.0353289458538848,2020-10-01 20:00:00+00:00
8464,0.03535474444441754,2020-10-02 20:00:00+00:00
8465,0.03531781452117763,2020-10-05 20:00:00+00:00
8466,0.03534098718381361,2020-10-06 20:00:00+00:00
8467,0.03520511079526281,2020-10-07 20:00:00+00:00
8468,0.035226009172365486,2020-10-08 20:00:00+00:00
8469,0.035200817074226634,2020-10-09 20:00:00+00:00
8470,0.035228998800175104,2020-10-12 20:00:00+00:00
8471,0.03525151977684117,2020-10-13 20:00:00+00:00
8472,0.035256232272741744,2020-10-14 20:00:00+00:00
8473,0.035260216659939767,2020-10-15 20:00:00+00:00
8474,0.03530141139638167,2020-10-16 20:00:00+00:00
8475,0.035360876999893126,2020-10-19 20:00:00+00:00
8476,0.035346279098777425,2020-10-20 20:00:00+00:00
8477,0.03538144017621055,2020-10-21 20:00:00+00:00
8478,0.03540558695631326,2020-10-22 20:00:00+00:00
8479,0.035409714497546076,2020-10-23 20:00:00+00:00
8480,0.03539818812125117,2020-10-26 20:00:00+00:00
8481,0.03539865223368874,2020-10-27 20:00:00+00:00
8482,0.03542545167626643,2020-10-28 20:00:00+00:00
8483,0.035464005220523204,2020-10-29 20:00:00+00:00
8484,0.035662146161055945,2020-10-30 20:00:00+00:00
8485,0.03566511824284475,2020-11-02 21:00:00+00:00
8486,0.03568595805763605,2020-11-03 21:00:00+00:00
8487,0.0365370945253503,2020-11-04 21:00:00+00:00
8488,0.036526151410783435,2020-11-05 21:00:00+00:00
8489,0.03653406438178398,2020-11-06 21:00:00+00:00
8490,0.03782280208921377,2020-11-09 21:00:00+00:00
8491,0.03782289095406934,2020-11-10 21:00:00+00:00
8492,0.03793976845242914,2020-11-11 21:00:00+00:00
8493,0.0379401131101708,2020-11-12 21:00:00+00:00
8494,0.03801063069561179,2020-11-13 21:00:00+00:00
8495,0.037983451424496,2020-11-16 21:00:00+00:00
8496,0.03799083824079179,2020-11-17 21:00:00+00:00
8497,0.03798069216597302,2020-11-18 21:00:00+00:00
8498,0.0379932649444639,2020-11-19 21:00:00+00:00
8499,0.037624677970889704,2020-11-20 21:00:00+00:00
8500,0.03765691422235402,2020-11-23 21:00:00+00:00
8501,0.037567682125229485,2020-11-24 21:00:00+00:00
8502,0.03760170092313382,2020-11-25 21:00:00+00:00
8503,0.037596016474941034,2020-11-27 21:00:00+00:00
8504,0.03757633783934229,2020-11-30 21:00:00+00:00
8505,0.03776367336467177,2020-12-01 21:00:00+00:00
8506,0.037763028110993725,2020-12-02 21:00:00+00:00
8507,0.03793157729877857,2020-12-03 21:00:00+00:00
8508,0.03805033070237743,2020-12-04 21:00:00+00:00
8509,0.03818244983689181,2020-12-07 21:00:00+00:00
8510,0.038168376850392954,2020-12-08 21:00:00+00:00
8511,0.038393033592673834,2020-12-09 21:00:00+00:00
8512,0.038392032588934207,2020-12-10 21:00:00+00:00
8513,0.03839334735647624,2020-12-11 21:00:00+00:00
8514,0.03838563328414215,2020-12-14 21:00:00+00:00
8515,0.03840326756851909,2020-12-15 21:00:00+00:00
8516,0.03838876913297522,2020-12-16 21:00:00+00:00
8517,0.03845451503796956,2020-12-17 21:00:00+00:00
8518,0.038499344639235954,2020-12-18 21:00:00+00:00
8519,0.038525828062038074,2020-12-21 21:00:00+00:00
8520,0.03852657853181479,2020-12-22 21:00:00+00:00
8521,0.03858742598546745,2020-12-23 21:00:00+00:00
8522,0.03856942006507294,2020-12-24 21:00:00+00:00
8523,0.03881883890590773,2020-12-28 21:00:00+00:00
8524,0.03879426049124009,2020-12-29 21:00:00+00:00
8525,0.03880658233561708,2020-12-30 21:00:00+00:00
8526,0.038829697719589315,2020-12-31 21:00:00+00:00
8527,0.03882208345395233,2021-01-04 21:00:00+00:00
8528,0.03884740972778897,2021-01-05 21:00:00+00:00
8529,0.038875102588397804,2021-01-06 21:00:00+00:00
8530,0.039079949348344335,2021-01-07 21:00:00+00:00
8531,0.039092920882721656,2021-01-08 21:00:00+00:00
8532,0.039082474806910815,2021-01-11 21:00:00+00:00
8533,0.03942692603182458,2021-01-12 21:00:00+00:00
8534,0.03945737988747798,2021-01-13 21:00:00+00:00
8535,0.0394698198911322,2021-01-14 21:00:00+00:00
8536,0.039465424253872776,2021-01-15 21:00:00+00:00
8537,0.03947074191417159,2021-01-19 21:00:00+00:00
8538,0.039469232301651634,2021-01-20 21:00:00+00:00
8539,0.03945202881473301,2021-01-21 21:00:00+00:00
8540,0.03945153060131561,2021-01-22 21:00:00+00:00
8541,0.03955697793850301,2021-01-25 21:00:00+00:00
8542,0.0396464929371885,2021-01-26 21:00:00+00:00
8543,0.03976170323880359,2021-01-27 21:00:00+00:00
8544,0.03980721459646227,2021-01-28 21:00:00+00:00
8545,0.03981208296415765,2021-01-29 21:00:00+00:00
8546,0.039820152937914875,2021-02-01 21:00:00+00:00
8547,0.03988738457024803,2021-02-02 21:00:00+00:00
8548,0.03990241502602549,2021-02-03 21:00:00+00:00
8549,0.039945925321218656,2021-02-04 21:00:00+00:00
8550,0.03992801786499481,2021-02-05 21:00:00+00:00
8551,0.03988198877791986,2021-02-08 21:00:00+00:00
8552,0.03980924806794652,2021-02-09 21:00:00+00:00
8553,0.03981226127911291,2021-02-10 21:00:00+00:00
8554,0.039807312229325625,2021-02-11 21:00:00+00:00
8555,0.03977973372211208,2021-02-12 21:00:00+00:00
8556,0.03976987653449938,2021-02-16 21:00:00+00:00
8557,0.039815676308307964,2021-02-17 21:00:00+00:00
8558,0.039756546100685734,2021-02-18 21:00:00+00:00
8559,0.03974939057769709,2021-02-19 21:00:00+00:00
8560,0.03997367660043793,2021-02-22 21:00:00+00:00
8561,0.039629541720041205,2021-02-23 21:00:00+00:00
8562,0.03962675284807355,2021-02-24 21:00:00+00:00
8563,0.03961145336816057,2021-02-25 21:00:00+00:00
8564,0.03918705963913901,2021-02-26 21:00:00+00:00
8565,0.03853273245787164,2021-03-01 21:00:00+00:00
8566,0.03831631742862617,2021-03-02 21:00:00+00:00
8567,0.038486181316320776,2021-03-03 21:00:00+00:00
8568,0.03829959229236477,2021-03-04 21:00:00+00:00
8569,0.038354031712979096,2021-03-05 21:00:00+00:00
8570,0.0384403939711014,2021-03-08 21:00:00+00:00
8571,0.03888967053033069,2021-03-09 21:00:00+00:00
8572,0.03888285605403641,2021-03-10 21:00:00+00:00
8573,0.03891976132029389,2021-03-11 21:00:00+00:00
8574,0.039157383482397216,2021-03-12 21:00:00+00:00
8575,0.03923240803314563,2021-03-15 20:00:00+00:00
8576,0.039130545676189336,2021-03-16 20:00:00+00:00
8577,0.039029452914119175,2021-03-17 20:00:00+00:00
8578,0.03913003918254893,2021-03-18 20:00:00+00:00
8579,0.03868195830007319,2021-03-19 20:00:00+00:00
8580,0.03845865169225847,2021-03-22 20:00:00+00:00
8581,0.037437179232665416,2021-03-23 20:00:00+00:00
8582,0.03753009307893366,2021-03-24 20:00:00+00:00
8583,0.03753154582062885,2021-03-25 20:00:00+00:00
8584,0.037506937707813354,2021-03-26 20:00:00+00:00
8585,0.03748557020269686,2021-03-29 20:00:00+00:00
8586,0.037381237342673436,2021-03-30 20:00:00+00:00
8587,0.03739678061191798,2021-03-31 20:00:00+00:00
8588,0.03740958860324104,2021-04-01 20:00:00+00:00
8589,0.03740945541287524,2021-04-05 20:00:00+00:00
8590,0.03740358224333662,2021-04-06 20:00:00+00:00
8591,0.03736107468489936,2021-04-07 20:00:00+00:00
8592,0.03738069294549042,2021-04-08 20:00:00+00:00
8593,0.037380703505642515,2021-04-09 20:00:00+00:00
8594,0.03734744495279147,2021-04-12 20:00:00+00:00
8595,0.03741528131694738,2021-04-13 20:00:00+00:00
8596,0.037310534434091075,2021-04-14 20:00:00+00:00
8597,0.037358634867052744,2021-04-15 20:00:00+00:00
8598,0.03735907053290721,2021-04-16 20:00:00+00:00
8599,0.03743932174872651,2021-04-19 20:00:00+00:00
8600,0.037412012109441686,2021-04-20 20:00:00+00:00
8601,0.037395721052062,2021-04-21 20:00:00+00:00
8602,0.03724432197472423,2021-04-22 20:00:00+00:00
8603,0.03723702102739938,2021-04-23 20:00:00+00:00
8604,0.0373114891159501,2021-04-26 20:00:00+00:00
8605,0.03728275056489822,2021-04-27 20:00:00+00:00
8606,0.03728268731423094,2021-04-28 20:00:00+00:00
8607,0.03734719873369983,2021-04-29 20:00:00+00:00
8608,0.03732788492844684,2021-04-30 20:00:00+00:00
8609,0.03736331252462528,2021-05-03 20:00:00+00:00
8610,0.03748058430874708,2021-05-04 20:00:00+00:00
8611,0.03751580450258786,2021-05-05 20:00:00+00:00
8612,0.03752642430489826,2021-05-06 20:00:00+00:00
8613,0.03748092290934189,2021-05-07 20:00:00+00:00
8614,0.0375282363943477,2021-05-10 20:00:00+00:00
8615,0.037516002696218936,2021-05-11 20:00:00+00:00
8616,0.03759924818710532,2021-05-12 20:00:00+00:00
8617,0.037697166597317436,2021-05-13 20:00:00+00:00
8618,0.03730812594023459,2021-05-14 20:00:00+00:00
8619,0.03716019497901742,2021-05-17 20:00:00+00:00
8620,0.037167066066297834,2021-05-18 20:00:00+00:00
8621,0.037166573476932946,2021-05-19 20:00:00+00:00
8622,0.03706494258207106,2021-05-20 20:00:00+00:00
8623,0.03707022465359358,2021-05-21 20:00:00+00:00
8624,0.03694695943434698,2021-05-24 20:00:00+00:00
8625,0.03688412551611512,2021-05-25 20:00:00+00:00
8626,0.036790720833645624,2021-05-26 20:00:00+00:00
8627,0.036793919439234456,2021-05-27 20:00:00+00:00
8628,0.0367936186708271,2021-05-28 20:00:00+00:00
8629,0.03644725835755698,2021-06-01 20:00:00+00:00
8630,0.03644726405707303,2021-06-02 20:00:00+00:00
8631,0.03649412764686857,2021-06-03 20:00:00+00:00
8632,0.03861220071857639,2021-06-04 20:00:00+00:00
8633,0.03866004422595233,2021-06-07 20:00:00+00:00
8634,0.03857332576591399,2021-06-08 20:00:00+00:00
8635,0.03859054879385057,2021-06-09 20:00:00+00:00
8636,0.038591704705645415,2021-06-10 20:00:00+00:00
8637,0.03863759883674549,2021-06-11 20:00:00+00:00
8638,0.038502405490279876,2021-06-14 20:00:00+00:00
8639,0.03847844571703594,2021-06-15 20:00:00+00:00
8640,0.038481891708507875,2021-06-16 20:00:00+00:00
8641,0.03844923424046568,2021-06-17 20:00:00+00:00
8642,0.03836048586121472,2021-06-18 20:00:00+00:00
8643,0.038377682458445174,2021-06-21 20:00:00+00:00
8644,0.03834427348076722,2021-06-22 20:00:00+00:00
8645,0.038257522575117,2021-06-23 20:00:00+00:00
8646,0.038217733446409226,2021-06-24 20:00:00+00:00
8647,0.03821169286710716,2021-06-25 20:00:00+00:00
8648,0.03770284579391248,2021-06-28 20:00:00+00:00
8649,0.03764847345210769,2021-06-29 20:00:00+00:00
8650,0.03764611809067935,2021-06-30 20:00:00+00:00
8651,0.03764572285098882,2021-07-01 20:00:00+00:00
8652,0.03761837019115807,2021-07-02 20:00:00+00:00
8653,0.03763478133296726,2021-07-06 20:00:00+00:00
8654,0.03763214673171724,2021-07-07 20:00:00+00:00
8655,0.037623958919102474,2021-07-08 20:00:00+00:00
8656,0.03757846419761219,2021-07-09 20:00:00+00:00
8657,0.03748894532173945,2021-07-12 20:00:00+00:00
8658,0.037469994206746,2021-07-13 20:00:00+00:00
8659,0.03752393858893817,2021-07-14 20:00:00+00:00
8660,0.037317258493169914,2021-07-15 20:00:00+00:00
8661,0.03730745887635815,2021-07-16 20:00:00+00:00
8662,0.03733325524804294,2021-07-19 20:00:00+00:00
8663,0.037320472131104475,2021-07-20 20:00:00+00:00
8664,0.037320019161990965,2021-07-21 20:00:00+00:00
8665,0.03732820928066805,2021-07-22 20:00:00+00:00
8666,0.03720098413275955,2021-07-23 20:00:00+00:00
8667,0.03705164362822525,2021-07-26 20:00:00+00:00
8668,0.03700055344948898,2021-07-27 20:00:00+00:00
8669,0.03693210718338943,2021-07-28 20:00:00+00:00
8670,0.03694238193761488,2021-07-29 20:00:00+00:00
8671,0.036904255222125815,2021-07-30 20:00:00+00:00
8672,0.03691255304340629,2021-08-02 20:00:00+00:00
8673,0.036838181105507746,2021-08-03 20:00:00+00:00
8674,0.036885473641136354,2021-08-04 20:00:00+00:00
8675,0.036887113260029074,2021-08-05 20:00:00+00:00
8676,0.036851160092540546,2021-08-06 20:00:00+00:00
8677,0.03682977007244351,2021-08-09 20:00:00+00:00
8678,0.03680115756444361,2021-08-10 20:00:00+00:00
8679,0.03685183448587942,2021-08-11 20:00:00+00:00
8680,0.03674804150747271,2021-08-12 20:00:00+00:00
8681,0.0367480520718387,2021-08-13 20:00:00+00:00
8682,0.036809727655084834,2021-08-16 20:00:00+00:00
8683,0.036745326995222545,2021-08-17 20:00:00+00:00
8684,0.034313000898204445,2021-08-18 20:00:00+00:00
8685,0.03430282572562226,2021-08-19 20:00:00+00:00
8686,0.03382802283055998,2021-08-20 20:00:00+00:00
8687,0.033121372372699624,2021-08-23 20:00:00+00:00
8688,0.03296261320540311,2021-08-24 20:00:00+00:00
8689,0.03292697886780432,2021-08-25 20:00:00+00:00
8690,0.03288519547503696,2021-08-26 20:00:00+00:00
8691,0.032796809755931716,2021-08-27 20:00:00+00:00
8692,0.032766502608503154,2021-08-30 20:00:00+00:00
8693,0.032808148669196666,2021-08-31 20:00:00+00:00
8694,0.03276220240902403,2021-09-01 20:00:00+00:00
8695,0.0327431577173812,2021-09-02 20:00:00+00:00
8696,0.032900657526937466,2021-09-03 20:00:00+00:00
8697,0.0329862076682319,2021-09-07 20:00:00+00:00
8698,0.032998454234459525,2021-09-08 20:00:00+00:00
8699,0.032997654146011704,2021-09-09 20:00:00+00:00
8700,0.03292390085458772,2021-09-10 20:00:00+00:00
8701,0.03285616947480328,2021-09-13 20:00:00+00:00
8702,0.03286716026011769,2021-09-14 20:00:00+00:00
8703,0.032890931195282025,2021-09-15 20:00:00+00:00
8704,0.03289318429707248,2021-09-16 20:00:00+00:00
8705,0.032832158076663565,2021-09-17 20:00:00+00:00
8706,0.032846829174351326,2021-09-20 20:00:00+00:00
8707,0.032775262854259336,2021-09-21 20:00:00+00:00
8708,0.03274938716482506,2021-09-22 20:00:00+00:00
8709,0.032741443120390554,2021-09-23 20:00:00+00:00
8710,0.0327240212375052,2021-09-24 20:00:00+00:00
8711,0.03276003218549187,2021-09-27 20:00:00+00:00
8712,0.03273869318260244,2021-09-28 20:00:00+00:00
8713,0.0326994448085842,2021-09-29 20:00:00+00:00
8714,0.032697617021807,2021-09-30 20:00:00+00:00
8715,0.03268642250545937,2021-10-01 20:00:00+00:00
8716,0.03277044705953584,2021-10-04 20:00:00+00:00
8717,0.03281571394513668,2021-10-05 20:00:00+00:00
8718,0.032886698817118115,2021-10-06 20:00:00+00:00
8719,0.03277074130543261,2021-10-07 20:00:00+00:00
8720,0.03277687651880954,2021-10-08 20:00:00+00:00
8721,0.0327492564662039,2021-10-11 20:00:00+00:00
8722,0.032796184119708104,2021-10-12 20:00:00+00:00
8723,0.0328103913809331,2021-10-13 20:00:00+00:00
8724,0.032789968614166304,2021-10-14 20:00:00+00:00
8725,0.03275925531409925,2021-10-15 20:00:00+00:00
8726,0.03264104959459557,2021-10-18 20:00:00+00:00
8727,0.03264582130290698,2021-10-19 20:00:00+00:00
8728,0.03258282132803896,2021-10-20 20:00:00+00:00
8729,0.03161430311699342,2021-10-21 20:00:00+00:00
8730,0.03163669146402462,2021-10-22 20:00:00+00:00
8731,0.0316099371142298,2021-10-25 20:00:00+00:00
8732,0.030128281632999247,2021-10-26 20:00:00+00:00
8733,0.030136718352825474,2021-10-27 20:00:00+00:00
8734,0.02997039906565764,2021-10-28 20:00:00+00:00
8735,0.029951550031230442,2021-10-29 20:00:00+00:00
8736,0.029871150253675392,2021-11-01 20:00:00+00:00
8737,0.029874611506335635,2021-11-02 20:00:00+00:00
8738,0.02985637768536595,2021-11-03 20:00:00+00:00
8739,0.029849932301243578,2021-11-04 20:00:00+00:00
8740,0.030059828172717868,2021-11-05 20:00:00+00:00
8741,0.030091727709079846,2021-11-08 21:00:00+00:00
8742,0.030061107016238417,2021-11-09 21:00:00+00:00
8743,0.03041840595825104,2021-11-10 21:00:00+00:00
8744,0.030355000240647977,2021-11-11 21:00:00+00:00
8745,0.030448712822167955,2021-11-12 21:00:00+00:00
8746,0.030449416142063444,2021-11-15 21:00:00+00:00
8747,0.030259186725279847,2021-11-16 21:00:00+00:00
8748,0.030255802250566743,2021-11-17 21:00:00+00:00
8749,0.03001816892406159,2021-11-18 21:00:00+00:00
8750,0.029832015206942265,2021-11-19 21:00:00+00:00
8751,0.02994250074432366,2021-11-22 21:00:00+00:00
8752,0.029967762601865053,2021-11-23 21:00:00+00:00
8753,0.0297206249150724,2021-11-24 21:00:00+00:00
8754,0.029759353322223715,2021-11-26 21:00:00+00:00
8755,0.02975212169716192,2021-11-29 21:00:00+00:00
8756,0.029773932496748246,2021-11-30 21:00:00+00:00
8757,0.03001956114927359,2021-12-01 21:00:00+00:00
8758,0.030017088082485252,2021-12-02 21:00:00+00:00
8759,0.04038995476165557,2021-12-03 21:00:00+00:00
8760,0.040589026345619866,2021-12-06 21:00:00+00:00
8761,0.0406059880350837,2021-12-07 21:00:00+00:00
8762,0.04121237257302106,2021-12-08 21:00:00+00:00
8763,0.04120788119140535,2021-12-09 21:00:00+00:00
8764,0.04125707763216933,2021-12-10 21:00:00+00:00
8765,0.041106410620304915,2021-12-13 21:00:00+00:00
8766,0.04116592536667039,2021-12-14 21:00:00+00:00
8767,0.04127077674706147,2021-12-15 21:00:00+00:00
8768,0.041261069507085364,2021-12-16 21:00:00+00:00
8769,0.04132719017681609,2021-12-17 21:00:00+00:00
8770,0.041395816348858507,2021-12-20 21:00:00+00:00
8771,0.04146647722302007,2021-12-21 21:00:00+00:00
8772,0.04123122248004575,2021-12-22 21:00:00+00:00
8773,0.041225500738364465,2021-12-23 21:00:00+00:00
8774,0.04121615161113121,2021-12-27 21:00:00+00:00
8775,0.04082940414239004,2021-12-28 21:00:00+00:00
8776,0.040798633093350585,2021-12-29 21:00:00+00:00
8777,0.04079432888682345,2021-12-30 21:00:00+00:00
8778,0.04080919969589402,2021-12-31 21:00:00+00:00
8779,0.040814304210582,2022-01-03 21:00:00+00:00
8780,0.04082543918536775,2022-01-04 21:00:00+00:00
8781,0.04104049530236987,2022-01-05 21:00:00+00:00
8782,0.0410404313520971,2022-01-06 21:00:00+00:00
8783,0.04107644497559879,2022-01-07 21:00:00+00:00
8784,0.0410091649295116,2022-01-10 21:00:00+00:00
8785,0.04102346898829819,2022-01-11 21:00:00+00:00
8786,0.04095796619521383,2022-01-12 21:00:00+00:00
8787,0.0411446114431838,2022-01-13 21:00:00+00:00
8788,0.041139130125389285,2022-01-14 21:00:00+00:00
8789,0.04106854796496056,2022-01-18 21:00:00+00:00
8790,0.04106254300167885,2022-01-19 21:00:00+00:00
8791,0.0409967746290359,2022-01-20 21:00:00+00:00
8792,0.04118893668022282,2022-01-21 21:00:00+00:00
8793,0.04131979187568813,2022-01-24 21:00:00+00:00
8794,0.041323200540561586,2022-01-25 21:00:00+00:00
8795,0.04136031210306139,2022-01-26 21:00:00+00:00
8796,0.04140173299178057,2022-01-27 21:00:00+00:00
8797,0.04154966279163051,2022-01-28 21:00:00+00:00
8798,0.04182307497680209,2022-01-31 21:00:00+00:00
8799,0.04177544878119096,2022-02-01 21:00:00+00:00
8800,0.04184135869192902,2022-02-02 21:00:00+00:00
8801,0.04199132767091638,2022-02-03 21:00:00+00:00
8802,0.041754580830808484,2022-02-04 21:00:00+00:00
8803,0.04175442829605833,2022-02-07 21:00:00+00:00
8804,0.04179228681688908,2022-02-08 21:00:00+00:00
8805,0.041773722716704605,2022-02-09 21:00:00+00:00
8806,0.04177401628841586,2022-02-10 21:00:00+00:00
8807,0.0416920890673773,2022-02-11 21:00:00+00:00
8808,0.041672415935291654,2022-02-14 21:00:00+00:00
8809,0.04161058729676312,2022-02-15 21:00:00+00:00
8810,0.04161944798846539,2022-02-16 21:00:00+00:00
8811,0.04166421413477184,2022-02-17 21:00:00+00:00
8812,0.04159310253283465,2022-02-18 21:00:00+00:00
8813,0.041019158290900436,2022-02-22 21:00:00+00:00
8814,0.041100017465052666,2022-02-23 21:00:00+00:00
8815,0.041157846995291354,2022-02-24 21:00:00+00:00
8816,0.04095965221059447,2022-02-25 21:00:00+00:00
8817,0.040891491517341914,2022-02-28 21:00:00+00:00
8818,0.04081496498135165,2022-03-01 21:00:00+00:00
8819,0.04084827842663159,2022-03-02 21:00:00+00:00
8820,0.040893063786336205,2022-03-03 21:00:00+00:00
8821,0.041106403036000876,2022-03-04 21:00:00+00:00
8822,0.04128357420838626,2022-03-07 21:00:00+00:00
8823,0.0413278988606528,2022-03-08 21:00:00+00:00
8824,0.04146554433916332,2022-03-09 21:00:00+00:00
8825,0.04154127179441279,2022-03-10 21:00:00+00:00
8826,0.043457883455818545,2022-03-11 21:00:00+00:00
8827,0.0434598369718835,2022-03-14 20:00:00+00:00
8828,0.0435757683713354,2022-03-15 20:00:00+00:00
8829,0.04389752258870038,2022-03-16 20:00:00+00:00
8830,0.04400180998221936,2022-03-17 20:00:00+00:00
8831,0.04444115352749077,2022-03-18 20:00:00+00:00
8832,0.04444241270878082,2022-03-21 20:00:00+00:00
8833,0.04451459802640951,2022-03-22 20:00:00+00:00
8834,0.04446507540335143,2022-03-23 20:00:00+00:00
8835,0.04456077870916848,2022-03-24 20:00:00+00:00
8836,0.04462478435138839,2022-03-25 20:00:00+00:00
8837,0.04460050084613412,2022-03-28 20:00:00+00:00
8838,0.044790226046033124,2022-03-29 20:00:00+00:00
8839,0.04476338243157699,2022-03-30 20:00:00+00:00
8840,0.04476432534696384,2022-03-31 20:00:00+00:00
8841,0.04471852173181983,2022-04-01 20:00:00+00:00
8842,0.04476506458439226,2022-04-04 20:00:00+00:00
8843,0.04484675878353033,2022-04-05 20:00:00+00:00
8844,0.04491945880162234,2022-04-06 20:00:00+00:00
8845,0.04490748570250218,2022-04-07 20:00:00+00:00
8846,0.044817137882674954,2022-04-08 20:00:00+00:00
8847,0.04480488068039911,2022-04-11 20:00:00+00:00
8848,0.04483100819834333,2022-04-12 20:00:00+00:00
8849,0.0449580495450103,2022-04-13 20:00:00+00:00
8850,0.045054429130877184,2022-04-14 20:00:00+00:00
8851,0.04504595838513181,2022-04-18 20:00:00+00:00
8852,0.045111283749564746,2022-04-19 20:00:00+00:00
8853,0.045415060357848834,2022-04-20 20:00:00+00:00
8854,0.0455477305070654,2022-04-21 20:00:00+00:00
8855,0.045547366795161776,2022-04-22 20:00:00+00:00
8856,0.04560692520860972,2022-04-25 20:00:00+00:00
8857,0.04571781031061469,2022-04-26 20:00:00+00:00
8858,0.04566094812993881,2022-04-27 20:00:00+00:00
8859,0.045646429335538245,2022-04-28 20:00:00+00:00
8860,0.04568155451609745,2022-04-29 20:00:00+00:00
8861,0.045854422814295075,2022-05-02 20:00:00+00:00
