,vol,Date_utc
9241,0.055849142465748465,2020-09-21 20:00:00+00:00
9242,0.05600477837778344,2020-09-22 20:00:00+00:00
9243,0.05648267907424751,2020-09-23 20:00:00+00:00
9244,0.0564832499076059,2020-09-24 20:00:00+00:00
9245,0.05653910532884868,2020-09-25 20:00:00+00:00
9246,0.056559310474765465,2020-09-28 20:00:00+00:00
9247,0.05654288133645877,2020-09-29 20:00:00+00:00
9248,0.056547784651427825,2020-09-30 20:00:00+00:00
9249,0.056590228546241204,2020-10-01 20:00:00+00:00
9250,0.05684919425140641,2020-10-02 20:00:00+00:00
9251,0.056825978819397445,2020-10-05 20:00:00+00:00
9252,0.0568576005424076,2020-10-06 20:00:00+00:00
9253,0.056867946449214696,2020-10-07 20:00:00+00:00
9254,0.056863786925126995,2020-10-08 20:00:00+00:00
9255,0.05584496882455949,2020-10-09 20:00:00+00:00
9256,0.05557726990218857,2020-10-12 20:00:00+00:00
9257,0.055572948408146056,2020-10-13 20:00:00+00:00
9258,0.05551830560720417,2020-10-14 20:00:00+00:00
9259,0.055561645417632546,2020-10-15 20:00:00+00:00
9260,0.055591935710946346,2020-10-16 20:00:00+00:00
9261,0.05561676071355126,2020-10-19 20:00:00+00:00
9262,0.05565003566610853,2020-10-20 20:00:00+00:00
9263,0.05564839819697147,2020-10-21 20:00:00+00:00
9264,0.05563341911937277,2020-10-22 20:00:00+00:00
9265,0.05563809738340124,2020-10-23 20:00:00+00:00
9266,0.05564109746017519,2020-10-26 20:00:00+00:00
9267,0.05563336034306979,2020-10-27 20:00:00+00:00
9268,0.05573668662667929,2020-10-28 20:00:00+00:00
9269,0.05572240283552401,2020-10-29 20:00:00+00:00
9270,0.05587601676378213,2020-10-30 20:00:00+00:00
9271,0.05589635296906806,2020-11-02 21:00:00+00:00
9272,0.055978763789783975,2020-11-03 21:00:00+00:00
9273,0.055975722387921555,2020-11-04 21:00:00+00:00
9274,0.055980899239412324,2020-11-05 21:00:00+00:00
9275,0.056009174157223195,2020-11-06 21:00:00+00:00
9276,0.05585655095569635,2020-11-09 21:00:00+00:00
9277,0.055902044426935756,2020-11-10 21:00:00+00:00
9278,0.055867902496539196,2020-11-11 21:00:00+00:00
9279,0.055885819348119065,2020-11-12 21:00:00+00:00
9280,0.055890135034261594,2020-11-13 21:00:00+00:00
9281,0.055892647716548116,2020-11-16 21:00:00+00:00
9282,0.05608864768429674,2020-11-17 21:00:00+00:00
9283,0.05638993370061173,2020-11-18 21:00:00+00:00
9284,0.05638761297223851,2020-11-19 21:00:00+00:00
9285,0.05641739561662435,2020-11-20 21:00:00+00:00
9286,0.0565321665180493,2020-11-23 21:00:00+00:00
9287,0.056628594657856836,2020-11-24 21:00:00+00:00
9288,0.05664840131502414,2020-11-25 21:00:00+00:00
9289,0.05664890376014468,2020-11-27 21:00:00+00:00
9290,0.056704194186068854,2020-11-30 21:00:00+00:00
9291,0.05661080010285191,2020-12-01 21:00:00+00:00
9292,0.056651604913646195,2020-12-02 21:00:00+00:00
9293,0.05666450327011365,2020-12-03 21:00:00+00:00
9294,0.05665297997349688,2020-12-04 21:00:00+00:00
9295,0.05678881943320325,2020-12-07 21:00:00+00:00
9296,0.0567689500167687,2020-12-08 21:00:00+00:00
9297,0.057000450837773046,2020-12-09 21:00:00+00:00
9298,0.05702762668810528,2020-12-10 21:00:00+00:00
9299,0.05707304635091467,2020-12-11 21:00:00+00:00
9300,0.057050164438494165,2020-12-14 21:00:00+00:00
9301,0.05706516085556672,2020-12-15 21:00:00+00:00
9302,0.057078103484941876,2020-12-16 21:00:00+00:00
9303,0.057132083418240075,2020-12-17 21:00:00+00:00
9304,0.057218227679865785,2020-12-18 21:00:00+00:00
9305,0.05739075580157289,2020-12-21 21:00:00+00:00
9306,0.057355043371016545,2020-12-22 21:00:00+00:00
9307,0.05731933513737214,2020-12-23 21:00:00+00:00
9308,0.05731776981291359,2020-12-24 21:00:00+00:00
9309,0.05703695910380812,2020-12-28 21:00:00+00:00
9310,0.057029258736191836,2020-12-29 21:00:00+00:00
9311,0.05699583758234109,2020-12-30 21:00:00+00:00
9312,0.056983731653574586,2020-12-31 21:00:00+00:00
9313,0.05699671665059706,2021-01-04 21:00:00+00:00
9314,0.056855742191653305,2021-01-05 21:00:00+00:00
9315,0.05683286034175665,2021-01-06 21:00:00+00:00
9316,0.057009657255645566,2021-01-07 21:00:00+00:00
9317,0.05716088490343305,2021-01-08 21:00:00+00:00
9318,0.057425168875546315,2021-01-11 21:00:00+00:00
9319,0.05747387904792989,2021-01-12 21:00:00+00:00
9320,0.05746649384665835,2021-01-13 21:00:00+00:00
9321,0.05716715145525441,2021-01-14 21:00:00+00:00
9322,0.057202318479884946,2021-01-15 21:00:00+00:00
9323,0.055884120667091836,2021-01-19 21:00:00+00:00
9324,0.055263414477391755,2021-01-20 21:00:00+00:00
9325,0.05403989216462425,2021-01-21 21:00:00+00:00
9326,0.0540372147591092,2021-01-22 21:00:00+00:00
9327,0.054071797521647806,2021-01-25 21:00:00+00:00
9328,0.054054228210032806,2021-01-26 21:00:00+00:00
9329,0.054088134911260986,2021-01-27 21:00:00+00:00
9330,0.054143083471577785,2021-01-28 21:00:00+00:00
9331,0.054214004947841295,2021-01-29 21:00:00+00:00
9332,0.05430335349544562,2021-02-01 21:00:00+00:00
9333,0.0541800853094256,2021-02-02 21:00:00+00:00
9334,0.05407045203114584,2021-02-03 21:00:00+00:00
9335,0.05404828191609484,2021-02-04 21:00:00+00:00
9336,0.05404790208601916,2021-02-05 21:00:00+00:00
9337,0.053785820057033876,2021-02-08 21:00:00+00:00
9338,0.05371646838516911,2021-02-09 21:00:00+00:00
9339,0.053812948913255255,2021-02-10 21:00:00+00:00
9340,0.053087718668253646,2021-02-11 21:00:00+00:00
9341,0.053063564443743785,2021-02-12 21:00:00+00:00
9342,0.052677091593081427,2021-02-16 21:00:00+00:00
9343,0.052677145936722305,2021-02-17 21:00:00+00:00
9344,0.052695519127800836,2021-02-18 21:00:00+00:00
9345,0.052637407863819416,2021-02-19 21:00:00+00:00
9346,0.052928162842653254,2021-02-22 21:00:00+00:00
9347,0.05214436575106931,2021-02-23 21:00:00+00:00
9348,0.052146010346536355,2021-02-24 21:00:00+00:00
9349,0.052434634921567115,2021-02-25 21:00:00+00:00
9350,0.05182885851367866,2021-02-26 21:00:00+00:00
9351,0.05190225311023534,2021-03-01 21:00:00+00:00
9352,0.05047560049322941,2021-03-02 21:00:00+00:00
9353,0.05053804336604562,2021-03-03 21:00:00+00:00
9354,0.049477622611423286,2021-03-04 21:00:00+00:00
9355,0.048285413245032376,2021-03-05 21:00:00+00:00
9356,0.04847734447624856,2021-03-08 21:00:00+00:00
9357,0.049950637592213486,2021-03-09 21:00:00+00:00
9358,0.04897604876053977,2021-03-10 21:00:00+00:00
9359,0.04889122250521809,2021-03-11 21:00:00+00:00
9360,0.04886699532291465,2021-03-12 21:00:00+00:00
9361,0.04881984698294041,2021-03-15 20:00:00+00:00
9362,0.048893179017973305,2021-03-16 20:00:00+00:00
9363,0.04887542448824194,2021-03-17 20:00:00+00:00
9364,0.04879187040274059,2021-03-18 20:00:00+00:00
9365,0.04861100495027587,2021-03-19 20:00:00+00:00
9366,0.048525173909618906,2021-03-22 20:00:00+00:00
9367,0.04835458182446575,2021-03-23 20:00:00+00:00
9368,0.04839444553867601,2021-03-24 20:00:00+00:00
9369,0.04839671038083921,2021-03-25 20:00:00+00:00
9370,0.04841825994959068,2021-03-26 20:00:00+00:00
9371,0.04772600025063142,2021-03-29 20:00:00+00:00
9372,0.04747058820542161,2021-03-30 20:00:00+00:00
9373,0.047534329252450894,2021-03-31 20:00:00+00:00
9374,0.04753816685174221,2021-04-01 20:00:00+00:00
9375,0.0475967916084129,2021-04-05 20:00:00+00:00
9376,0.04758544410240191,2021-04-06 20:00:00+00:00
9377,0.04731204960808343,2021-04-07 20:00:00+00:00
9378,0.047167542395997804,2021-04-08 20:00:00+00:00
9379,0.047096847007167986,2021-04-09 20:00:00+00:00
9380,0.047116830334964575,2021-04-12 20:00:00+00:00
9381,0.046998825489779954,2021-04-13 20:00:00+00:00
9382,0.047008443473022375,2021-04-14 20:00:00+00:00
9383,0.04695953533149084,2021-04-15 20:00:00+00:00
9384,0.04691944204949861,2021-04-16 20:00:00+00:00
9385,0.046451943315723936,2021-04-19 20:00:00+00:00
9386,0.04618152440816342,2021-04-20 20:00:00+00:00
9387,0.046215134253800666,2021-04-21 20:00:00+00:00
9388,0.046282421275908654,2021-04-22 20:00:00+00:00
9389,0.04627897740950253,2021-04-23 20:00:00+00:00
9390,0.046196569892232614,2021-04-26 20:00:00+00:00
9391,0.0463072458721601,2021-04-27 20:00:00+00:00
9392,0.04632453114027959,2021-04-28 20:00:00+00:00
9393,0.04633081874103401,2021-04-29 20:00:00+00:00
9394,0.046401948822960205,2021-04-30 20:00:00+00:00
9395,0.046473023864603925,2021-05-03 20:00:00+00:00
9396,0.046492262149408034,2021-05-04 20:00:00+00:00
9397,0.04648899061699213,2021-05-05 20:00:00+00:00
9398,0.0465031155287893,2021-05-06 20:00:00+00:00
9399,0.04650218643746495,2021-05-07 20:00:00+00:00
9400,0.046710631244037716,2021-05-10 20:00:00+00:00
9401,0.046738598697431556,2021-05-11 20:00:00+00:00
9402,0.046851670589057474,2021-05-12 20:00:00+00:00
9403,0.04688760002031689,2021-05-13 20:00:00+00:00
9404,0.046876247800336814,2021-05-14 20:00:00+00:00
9405,0.04669709857376036,2021-05-17 20:00:00+00:00
9406,0.046671471967003185,2021-05-18 20:00:00+00:00
9407,0.04671299016086171,2021-05-19 20:00:00+00:00
9408,0.0467360442098692,2021-05-20 20:00:00+00:00
9409,0.04673231697447055,2021-05-21 20:00:00+00:00
9410,0.0465994341628612,2021-05-24 20:00:00+00:00
9411,0.04659198559470835,2021-05-25 20:00:00+00:00
9412,0.0462919597012952,2021-05-26 20:00:00+00:00
9413,0.04615533858446578,2021-05-27 20:00:00+00:00
9414,0.04607586712361098,2021-05-28 20:00:00+00:00
9415,0.04594949383160447,2021-06-01 20:00:00+00:00
9416,0.04599787794628448,2021-06-02 20:00:00+00:00
9417,0.046153384755481495,2021-06-03 20:00:00+00:00
9418,0.046224065509892054,2021-06-04 20:00:00+00:00
9419,0.04622162399291462,2021-06-07 20:00:00+00:00
9420,0.046217932061905435,2021-06-08 20:00:00+00:00
9421,0.04622606637935816,2021-06-09 20:00:00+00:00
9422,0.046136480346824923,2021-06-10 20:00:00+00:00
9423,0.04611952469102373,2021-06-11 20:00:00+00:00
9424,0.046074401427388424,2021-06-14 20:00:00+00:00
9425,0.04603566358659411,2021-06-15 20:00:00+00:00
9426,0.04584914828502929,2021-06-16 20:00:00+00:00
9427,0.04581295280746067,2021-06-17 20:00:00+00:00
9428,0.04556293758175342,2021-06-18 20:00:00+00:00
9429,0.0447886678828463,2021-06-21 20:00:00+00:00
9430,0.04478494451303202,2021-06-22 20:00:00+00:00
9431,0.04487059887979893,2021-06-23 20:00:00+00:00
9432,0.04490227925541042,2021-06-24 20:00:00+00:00
9433,0.04441764432800284,2021-06-25 20:00:00+00:00
9434,0.04438016274311783,2021-06-28 20:00:00+00:00
9435,0.04438840019275621,2021-06-29 20:00:00+00:00
9436,0.04437950869957196,2021-06-30 20:00:00+00:00
9437,0.04432881068691141,2021-07-01 20:00:00+00:00
9438,0.04432837315644203,2021-07-02 20:00:00+00:00
9439,0.04399235818987489,2021-07-06 20:00:00+00:00
9440,0.04391074915589542,2021-07-07 20:00:00+00:00
9441,0.043908258888946394,2021-07-08 20:00:00+00:00
9442,0.04377142823546607,2021-07-09 20:00:00+00:00
9443,0.04362633044784198,2021-07-12 20:00:00+00:00
9444,0.04334560706273973,2021-07-13 20:00:00+00:00
9445,0.04328241954878363,2021-07-14 20:00:00+00:00
9446,0.04327987673109329,2021-07-15 20:00:00+00:00
9447,0.04328242059367388,2021-07-16 20:00:00+00:00
9448,0.043196416104173706,2021-07-19 20:00:00+00:00
9449,0.04315730626568841,2021-07-20 20:00:00+00:00
9450,0.04316395182909954,2021-07-21 20:00:00+00:00
9451,0.0431710980984435,2021-07-22 20:00:00+00:00
9452,0.043179409106196505,2021-07-23 20:00:00+00:00
9453,0.0431545349917867,2021-07-26 20:00:00+00:00
9454,0.04314465986895682,2021-07-27 20:00:00+00:00
9455,0.04308393032065093,2021-07-28 20:00:00+00:00
9456,0.04238992416652772,2021-07-29 20:00:00+00:00
9457,0.04232253285886716,2021-07-30 20:00:00+00:00
9458,0.04235278609141495,2021-08-02 20:00:00+00:00
9459,0.041776043355875675,2021-08-03 20:00:00+00:00
9460,0.04174643701649934,2021-08-04 20:00:00+00:00
9461,0.04174336486338116,2021-08-05 20:00:00+00:00
9462,0.041581491472363306,2021-08-06 20:00:00+00:00
9463,0.041575538085001355,2021-08-09 20:00:00+00:00
9464,0.041557860044934135,2021-08-10 20:00:00+00:00
9465,0.04155971770233019,2021-08-11 20:00:00+00:00
9466,0.04138805511626873,2021-08-12 20:00:00+00:00
9467,0.041324886524446706,2021-08-13 20:00:00+00:00
9468,0.041420902321978655,2021-08-16 20:00:00+00:00
9469,0.040704536651387666,2021-08-17 20:00:00+00:00
9470,0.04063739350722178,2021-08-18 20:00:00+00:00
9471,0.040480767694356365,2021-08-19 20:00:00+00:00
9472,0.04003826276091635,2021-08-20 20:00:00+00:00
9473,0.04007089636573406,2021-08-23 20:00:00+00:00
9474,0.03762422892874652,2021-08-24 20:00:00+00:00
9475,0.03700422416359009,2021-08-25 20:00:00+00:00
9476,0.03701521753654244,2021-08-26 20:00:00+00:00
9477,0.03702330676243168,2021-08-27 20:00:00+00:00
9478,0.03620173601433952,2021-08-30 20:00:00+00:00
9479,0.0359285002723805,2021-08-31 20:00:00+00:00
9480,0.035905646696501106,2021-09-01 20:00:00+00:00
9481,0.03579355266385687,2021-09-02 20:00:00+00:00
9482,0.03569414288257272,2021-09-03 20:00:00+00:00
9483,0.035715806251438276,2021-09-07 20:00:00+00:00
9484,0.03551409166124876,2021-09-08 20:00:00+00:00
9485,0.03484381290261044,2021-09-09 20:00:00+00:00
9486,0.034874754777674294,2021-09-10 20:00:00+00:00
9487,0.034743817068530226,2021-09-13 20:00:00+00:00
9488,0.034686394087759816,2021-09-14 20:00:00+00:00
9489,0.034691490100262255,2021-09-15 20:00:00+00:00
9490,0.034665893000679966,2021-09-16 20:00:00+00:00
9491,0.034561252549224465,2021-09-17 20:00:00+00:00
9492,0.034310950568818874,2021-09-20 20:00:00+00:00
9493,0.03428570595222223,2021-09-21 20:00:00+00:00
9494,0.0342415422263934,2021-09-22 20:00:00+00:00
9495,0.03420562145565218,2021-09-23 20:00:00+00:00
9496,0.034241984886173,2021-09-24 20:00:00+00:00
9497,0.03424818644354216,2021-09-27 20:00:00+00:00
9498,0.03425766779041807,2021-09-28 20:00:00+00:00
9499,0.03425497762343035,2021-09-29 20:00:00+00:00
9500,0.03420683404804867,2021-09-30 20:00:00+00:00
9501,0.03415388071666587,2021-10-01 20:00:00+00:00
9502,0.03412225601912461,2021-10-04 20:00:00+00:00
9503,0.03409088083445728,2021-10-05 20:00:00+00:00
9504,0.0340566564283264,2021-10-06 20:00:00+00:00
9505,0.034063527291482876,2021-10-07 20:00:00+00:00
9506,0.03407327901677464,2021-10-08 20:00:00+00:00
9507,0.034060657288067994,2021-10-11 20:00:00+00:00
9508,0.034071896185794405,2021-10-12 20:00:00+00:00
9509,0.03406942897390081,2021-10-13 20:00:00+00:00
9510,0.033934850329314134,2021-10-14 20:00:00+00:00
9511,0.03397413622957042,2021-10-15 20:00:00+00:00
9512,0.03380902587157694,2021-10-18 20:00:00+00:00
9513,0.03376660939462851,2021-10-19 20:00:00+00:00
9514,0.033581960016136135,2021-10-20 20:00:00+00:00
9515,0.0336270434400168,2021-10-21 20:00:00+00:00
9516,0.03355435508924908,2021-10-22 20:00:00+00:00
9517,0.034442922024287455,2021-10-25 20:00:00+00:00
9518,0.03441361618752185,2021-10-26 20:00:00+00:00
9519,0.03437173011281223,2021-10-27 20:00:00+00:00
9520,0.034429826051926654,2021-10-28 20:00:00+00:00
9521,0.03446460376608978,2021-10-29 20:00:00+00:00
9522,0.03483813862511415,2021-11-01 20:00:00+00:00
9523,0.0349101024367225,2021-11-02 20:00:00+00:00
9524,0.034610529573659905,2021-11-03 20:00:00+00:00
9525,0.03404188957474466,2021-11-04 20:00:00+00:00
9526,0.034020379964044174,2021-11-05 20:00:00+00:00
9527,0.03415506792416554,2021-11-08 21:00:00+00:00
9528,0.03484305878616166,2021-11-09 21:00:00+00:00
9529,0.034717604989633236,2021-11-10 21:00:00+00:00
9530,0.03466592938701817,2021-11-11 21:00:00+00:00
9531,0.034706448655245865,2021-11-12 21:00:00+00:00
9532,0.034667309340708774,2021-11-15 21:00:00+00:00
9533,0.034708371415498575,2021-11-16 21:00:00+00:00
9534,0.0347045544434732,2021-11-17 21:00:00+00:00
9535,0.034609660326643546,2021-11-18 21:00:00+00:00
9536,0.034676142584434244,2021-11-19 21:00:00+00:00
9537,0.034409185548452875,2021-11-22 21:00:00+00:00
9538,0.03452139590520196,2021-11-23 21:00:00+00:00
9539,0.034201959589527896,2021-11-24 21:00:00+00:00
9540,0.034198285176719065,2021-11-26 21:00:00+00:00
9541,0.034281985825355465,2021-11-29 21:00:00+00:00
9542,0.034155374021263944,2021-11-30 21:00:00+00:00
9543,0.03427524339957048,2021-12-01 21:00:00+00:00
9544,0.034261683686546356,2021-12-02 21:00:00+00:00
9545,0.03437707024628378,2021-12-03 21:00:00+00:00
9546,0.03418192199628657,2021-12-06 21:00:00+00:00
9547,0.03400387060423785,2021-12-07 21:00:00+00:00
9548,0.033997185848864644,2021-12-08 21:00:00+00:00
9549,0.03423998981442784,2021-12-09 21:00:00+00:00
9550,0.034217547644165985,2021-12-10 21:00:00+00:00
9551,0.03438118121731878,2021-12-13 21:00:00+00:00
9552,0.03438745350717384,2021-12-14 21:00:00+00:00
9553,0.03430080037090807,2021-12-15 21:00:00+00:00
9554,0.03445323295305905,2021-12-16 21:00:00+00:00
9555,0.03439076370323607,2021-12-17 21:00:00+00:00
9556,0.034468995338824825,2021-12-20 21:00:00+00:00
9557,0.034528575143933524,2021-12-21 21:00:00+00:00
9558,0.03448760378812604,2021-12-22 21:00:00+00:00
9559,0.03432067553521446,2021-12-23 21:00:00+00:00
9560,0.03396771526395168,2021-12-27 21:00:00+00:00
9561,0.033844016363279064,2021-12-28 21:00:00+00:00
9562,0.033843717362552886,2021-12-29 21:00:00+00:00
9563,0.03385001337678426,2021-12-30 21:00:00+00:00
9564,0.03382753423911231,2021-12-31 21:00:00+00:00
9565,0.03487868153873941,2022-01-03 21:00:00+00:00
9566,0.03499099371178407,2022-01-04 21:00:00+00:00
9567,0.035167384145255894,2022-01-05 21:00:00+00:00
9568,0.03519891286211143,2022-01-06 21:00:00+00:00
9569,0.03518949949943772,2022-01-07 21:00:00+00:00
9570,0.035239099039283524,2022-01-10 21:00:00+00:00
9571,0.035209557198891905,2022-01-11 21:00:00+00:00
9572,0.03522155364414682,2022-01-12 21:00:00+00:00
9573,0.03534501788207853,2022-01-13 21:00:00+00:00
9574,0.03517062823445069,2022-01-14 21:00:00+00:00
9575,0.03510868714027905,2022-01-18 21:00:00+00:00
9576,0.03515282151665188,2022-01-19 21:00:00+00:00
9577,0.03515015720016438,2022-01-20 21:00:00+00:00
9578,0.03531990754542237,2022-01-21 21:00:00+00:00
9579,0.035325711648973857,2022-01-24 21:00:00+00:00
9580,0.03531909357406074,2022-01-25 21:00:00+00:00
9581,0.03517240036894643,2022-01-26 21:00:00+00:00
9582,0.035961096733861816,2022-01-27 21:00:00+00:00
9583,0.03598298765731471,2022-01-28 21:00:00+00:00
9584,0.03658503186119553,2022-01-31 21:00:00+00:00
9585,0.03658786171308587,2022-02-01 21:00:00+00:00
9586,0.036622346211124195,2022-02-02 21:00:00+00:00
9587,0.036634676279653715,2022-02-03 21:00:00+00:00
9588,0.036272733287112516,2022-02-04 21:00:00+00:00
9589,0.0362614839793025,2022-02-07 21:00:00+00:00
9590,0.03606597085160059,2022-02-08 21:00:00+00:00
9591,0.035678901967819254,2022-02-09 21:00:00+00:00
9592,0.03572793839420832,2022-02-10 21:00:00+00:00
9593,0.03565513343457889,2022-02-11 21:00:00+00:00
9594,0.03554820117572891,2022-02-14 21:00:00+00:00
9595,0.035555293090498735,2022-02-15 21:00:00+00:00
9596,0.03540463374929951,2022-02-16 21:00:00+00:00
9597,0.035476336620399944,2022-02-17 21:00:00+00:00
9598,0.03529499116295652,2022-02-18 21:00:00+00:00
9599,0.03311232053138183,2022-02-22 21:00:00+00:00
9600,0.03342306618723826,2022-02-23 21:00:00+00:00
9601,0.03342804624826027,2022-02-24 21:00:00+00:00
9602,0.033428862385091,2022-02-25 21:00:00+00:00
9603,0.03373960481406351,2022-02-28 21:00:00+00:00
9604,0.03361721024550374,2022-03-01 21:00:00+00:00
9605,0.03355690663993833,2022-03-02 21:00:00+00:00
9606,0.03338659316366917,2022-03-03 21:00:00+00:00
9607,0.03338700424099058,2022-03-04 21:00:00+00:00
9608,0.033465581300727396,2022-03-07 21:00:00+00:00
9609,0.03348845603734019,2022-03-08 21:00:00+00:00
9610,0.0334352570761228,2022-03-09 21:00:00+00:00
9611,0.0334638995235688,2022-03-10 21:00:00+00:00
9612,0.03355897009492718,2022-03-11 21:00:00+00:00
9613,0.033636739435397786,2022-03-14 20:00:00+00:00
9614,0.03367029354674325,2022-03-15 20:00:00+00:00
9615,0.033652495518542234,2022-03-16 20:00:00+00:00
9616,0.033723847552412374,2022-03-17 20:00:00+00:00
9617,0.03369683999313353,2022-03-18 20:00:00+00:00
9618,0.03371197066026696,2022-03-21 20:00:00+00:00
9619,0.03401388997748844,2022-03-22 20:00:00+00:00
9620,0.03399690390621995,2022-03-23 20:00:00+00:00
9621,0.033997694440631596,2022-03-24 20:00:00+00:00
9622,0.03392588682505954,2022-03-25 20:00:00+00:00
9623,0.03387018709017354,2022-03-28 20:00:00+00:00
9624,0.03376539593497611,2022-03-29 20:00:00+00:00
9625,0.03376580272546918,2022-03-30 20:00:00+00:00
9626,0.03378379261433694,2022-03-31 20:00:00+00:00
9627,0.0337043427405995,2022-04-01 20:00:00+00:00
9628,0.033880683209855336,2022-04-04 20:00:00+00:00
9629,0.033966247143028226,2022-04-05 20:00:00+00:00
9630,0.034008885202866185,2022-04-06 20:00:00+00:00
9631,0.03400580093176441,2022-04-07 20:00:00+00:00
9632,0.0340623508545459,2022-04-08 20:00:00+00:00
9633,0.03408017355318995,2022-04-11 20:00:00+00:00
9634,0.03406858346675885,2022-04-12 20:00:00+00:00
9635,0.0340927745614862,2022-04-13 20:00:00+00:00
9636,0.03405599231677743,2022-04-14 20:00:00+00:00
9637,0.03399291496426313,2022-04-18 20:00:00+00:00
9638,0.033999747351594896,2022-04-19 20:00:00+00:00
9639,0.034160664719739914,2022-04-20 20:00:00+00:00
9640,0.03420497009053553,2022-04-21 20:00:00+00:00
9641,0.03419975660372243,2022-04-22 20:00:00+00:00
9642,0.033933290841449276,2022-04-25 20:00:00+00:00
9643,0.03483583296763591,2022-04-26 20:00:00+00:00
9644,0.03470813704819173,2022-04-27 20:00:00+00:00
9645,0.034645124301496064,2022-04-28 20:00:00+00:00
9646,0.03459970588884395,2022-04-29 20:00:00+00:00
9647,0.03463640769122782,2022-05-02 20:00:00+00:00
